country,year,Maternity_weeks,Maternity_prebirth,Maternity_postbirth,Parental_protected,Parental_paid,Parental_paid_long,Homecare_protected,Homecare_paid,Total_Protected,Total_paid,Total_paid_long,Patleave,Patleave_paid,Father_specific_Parleave,Father_specific_Parleave_paid,Total_Father_specific,Total_Father_specific_paid
Australia,1970,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1971,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1972,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1973,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1974,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1975,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1976,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1977,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1978,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1979,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1980,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1981,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1982,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1983,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1984,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1985,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1986,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1987,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1988,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1989,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1990,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1991,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1992,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1993,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Australia,1994,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,1995,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,1996,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,1997,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,1998,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,1999,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2000,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2001,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2002,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2003,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2004,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2005,0,0,0,52,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2006,6,0,6,46,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2007,6,0,6,46,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2008,6,0,6,46,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2009,6,0,6,46,0,..,..,..,52,0,..,0,0,0,0,0,0
Australia,2010,6,0,6,46,0,..,..,..,52,0,..,0,0,52,0,52,0
Australia,2011,18,0,18,34,0,..,..,..,52,18,..,0,0,52,0,52,0
Australia,2012,18,0,18,34,0,..,..,..,52,18,..,0,0,52,0,52,0
Australia,2013,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2014,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2015,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2016,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2017,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2018,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2019,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2020,18,0,18,34,0,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2021,12,0,12,40,6,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2022,12,0,12,40,6,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2023,12,0,12,40,6,..,..,..,52,18,..,2,2,50,0,52,2
Australia,2024,2,0,2,50,16,..,..,..,52,18,..,0,0,52,2,52,2
Australia,2025,2,0,2,50,18,..,..,..,52,20,..,0,0,52,2,52,2
Austria,1970,12,6,6,46,46,..,..,..,58,58,..,0,0,0,0,0,0
Austria,1971,12,6,6,46,46,..,..,..,58,58,..,0,0,0,0,0,0
Austria,1972,12,6,6,46,46,..,..,..,58,58,..,0,0,0,0,0,0
Austria,1973,12,6,6,46,46,..,..,..,58,58,..,0,0,0,0,0,0
Austria,1974,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1975,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1976,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1977,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1978,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1979,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1980,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1981,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1982,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1983,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1984,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1985,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1986,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1987,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1988,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1989,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1990,16,8,8,44,44,..,..,..,60,60,..,0,0,0,0,0,0
Austria,1991,16,8,8,96,96,..,..,..,112,112,..,0,0,0,0,0,0
Austria,1992,16,8,8,96,96,..,..,..,112,112,..,0,0,0,0,0,0
Austria,1993,16,8,8,96,96,..,..,..,112,112,..,0,0,0,0,0,0
Austria,1994,16,8,8,96,96,..,..,..,112,112,..,0,0,0,0,0,0
Austria,1995,16,8,8,96,96,..,..,..,112,112,..,0,0,0,0,0,0
Austria,1996,16,8,8,96,96,..,..,..,112,112,..,0,0,0,0,0,0
Austria,1997,16,8,8,70,70,..,..,..,86,86,..,0,0,26,26,26,26
Austria,1998,16,8,8,70,70,..,..,..,86,86,..,0,0,26,26,26,26
Austria,1999,16,8,8,70,70,..,..,..,86,86,..,0,0,26,26,26,26
Austria,2000,16,8,8,70,70,..,..,..,86,86,..,0,0,26,26,26,26
Austria,2001,16,8,8,70,70,..,..,..,86,86,..,0,0,26,26,26,26
Austria,2002,16,8,8,70,122,..,..,..,86,138,..,0,0,26,26,26,26
Austria,2003,16,8,8,70,122,..,..,..,86,138,..,0,0,26,26,26,26
Austria,2004,16,8,8,70,122,..,..,..,86,138,..,0,0,26,26,26,26
Austria,2005,16,8,8,70,122,..,..,..,86,138,..,0,0,26,26,26,26
Austria,2006,16,8,8,70,122,..,..,..,86,138,..,0,0,26,26,26,26
Austria,2007,16,8,8,70,122,..,..,..,86,138,..,0,0,26,26,26,26
Austria,2008,16,8,8,83,57,122,..,..,99,73,138,0,0,13,13,13,13
Austria,2009,16,8,8,83,57,122,..,..,99,73,138,0,0,13,13,13,13
Austria,2010,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2011,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2012,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2013,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2014,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2015,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2016,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2017,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2018,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2019,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,0,0,8.666666,8.666666,8.666666,8.666666
Austria,2020,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,4.33,4.33,8.666666,8.666666,12.996666,12.996666
Austria,2021,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,4.33,4.33,8.666666,8.666666,12.996666,12.996666
Austria,2022,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,4.33,4.33,8.666666,8.666666,12.996666,12.996666
Austria,2023,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,4.33,4.33,8.666666,8.666666,12.996666,12.996666
Austria,2024,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,4.33,4.33,8.666666,8.666666,12.996666,12.996666
Austria,2025,16,8,8,87.33333400000001,44,122,..,..,103.33333400000001,60,138,4.33,4.33,8.666666,8.666666,12.996666,12.996666
Belgium,1970,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1971,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1972,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1973,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1974,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1975,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1976,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1977,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1978,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1979,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1980,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1981,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1982,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1983,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1984,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1985,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1986,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1987,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1988,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1989,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1990,14,6,8,0,0,..,..,..,14,14,..,0.6,0.6,0,0,0.6,0.6
Belgium,1991,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1992,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1993,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1994,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1995,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1996,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1997,15,7,8,0,0,..,..,..,15,15,..,0.6,0.6,0,0,0.6,0.6
Belgium,1998,15,7,8,13,13,..,..,..,28,28,..,0.6,0.6,13,13,13.6,13.6
Belgium,1999,15,7,8,13,13,..,..,..,28,28,..,0.6,0.6,13,13,13.6,13.6
Belgium,2000,15,7,8,13,13,..,..,..,28,28,..,0.6,0.6,13,13,13.6,13.6
Belgium,2001,15,7,8,13,13,..,..,..,28,28,..,0.6,0.6,13,13,13.6,13.6
Belgium,2002,15,7,8,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2003,15,7,8,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2004,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2005,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2006,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2007,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2008,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2009,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2010,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2011,15,6,9,13,13,..,..,..,28,28,..,2,2,13,13,15,15
Belgium,2012,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2013,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2014,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2015,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2016,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2017,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2018,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2019,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2020,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,2,2,17.333,17.333,19.333,19.333
Belgium,2021,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,3,3,17.333,17.333,20.333,20.333
Belgium,2022,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,3,3,17.333,17.333,20.333,20.333
Belgium,2023,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,4,4,17.333,17.333,21.333,21.333
Belgium,2024,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,4,4,17.333,17.333,21.333,21.333
Belgium,2025,15,6,9,17.333,17.333,..,..,..,32.333,32.333,..,4,4,17.333,17.333,21.333,21.333
Canada,1970,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
Canada,1971,17,10,7,0,0,..,..,..,15,15,..,0,0,0,0,0,0
Canada,1972,17,10,7,0,0,..,..,..,15,15,..,0,0,0,0,0,0
Canada,1973,17,10,7,0,0,..,..,..,15,15,..,0,0,0,0,0,0
Canada,1974,17,10,7,0,0,..,..,..,15,15,..,0,0,0,0,0,0
Canada,1975,17,10,7,0,0,..,..,..,15,15,..,0,0,0,0,0,0
Canada,1976,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1977,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1978,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1979,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1980,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1981,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1982,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1983,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1984,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1985,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1986,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1987,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1988,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1989,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1990,17,10,7,0,0,..,..,..,17,17,..,0,0,0,0,0,0
Canada,1991,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1992,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1993,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1994,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1995,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1996,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1997,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1998,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,1999,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,2000,17,10,7,10,10,..,..,..,27,27,..,0,0,0,0,0,0
Canada,2001,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2002,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2003,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2004,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2005,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2006,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2007,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2008,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2009,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2010,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2011,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2012,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2013,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2014,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2015,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2016,17,10,7,35,35,..,..,..,52,52,..,0,0,0,0,0,0
Canada,2017,16,9,7,35,35,..,..,..,51,51,..,0,0,0,0,0,0
Canada,2018,16,9,7,61,35,61,..,..,77,51,77,0,0,0,0,0,0
Canada,2019,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Canada,2020,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Canada,2021,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Canada,2022,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Canada,2023,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Canada,2024,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Canada,2025,16,9,7,61,35,61,..,..,77,51,77,0,0,5,5,5,5
Chile,1970,12,6,6,0,0,..,..,..,12,12,..,..,..,..,..,..,..
Chile,1971,12,6,6,0,0,..,..,..,12,12,..,..,..,..,..,..,..
Chile,1972,12,6,6,0,0,..,..,..,12,12,..,..,..,..,..,..,..
Chile,1973,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1974,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1975,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1976,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1977,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1978,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1979,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1980,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1981,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1982,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1983,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1984,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1985,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1986,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1987,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1988,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1989,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1990,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1991,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1992,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1993,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1994,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1995,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1996,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1997,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1998,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,1999,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2000,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2001,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2002,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2003,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2004,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2005,18,6,12,0,0,..,..,..,18,18,..,..,..,..,..,..,..
Chile,2006,18,6,12,0,0,..,..,..,18,18,..,1,1,0,0,1,1
Chile,2007,18,6,12,0,0,..,..,..,18,18,..,1,1,0,0,1,1
Chile,2008,18,6,12,0,0,..,..,..,18,18,..,1,1,0,0,1,1
Chile,2009,18,6,12,0,0,..,..,..,18,18,..,1,1,0,0,1,1
Chile,2010,18,6,12,0,0,..,..,..,18,18,..,1,1,0,0,1,1
Chile,2011,18,6,12,0,0,..,..,..,18,18,..,1,1,0,0,1,1
Chile,2012,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2013,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2014,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2015,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2016,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2017,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2018,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2019,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2020,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2021,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2022,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2023,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2024,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Chile,2025,18,6,12,12,12,..,..,..,30,30,..,1,1,0,0,1,1
Colombia,1970,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,1996,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Colombia,1997,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Colombia,1998,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Colombia,1999,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Colombia,2000,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Colombia,2001,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Colombia,2002,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
