country	year	female_share_senmen_all	female_share_supboard_all	female_share_boards_all	female_share_weight_senmen_all	female_share_weight_supboard_all	female_share_weight_boards_all	zero_share_senmen_all	zero_share_supboard_all	zero_share_boards_all	female_share_senmen_prv	female_share_supboard_prv	female_share_boards_prv	female_share_weight_senmen_prv	female_share_weight_supboard_prv	female_share_weight_boards_prv	zero_share_senmen_prv	zero_share_supboard_prv	zero_share_boards_prv	female_share_senmen_stl	female_share_supboard_stl	female_share_boards_stl	female_share_weight_senmen_stl	female_share_weight_supboard_stl	female_share_weight_boards_stl	zero_share_senmen_stl	zero_share_supboard_stl	zero_share_boards_stl
"LATVIA"	2016	0.31761006	0.0	0.33783993	0.31666666	0.0	0.3351162	0.6415094339622641	1.0	0.5979807920106428	0.31730768		0.33784223	0.31578946		0.33513603	0.6538461538461539		0.5979862408310174									
"LIECHTENSTEIN"	2016	0.14667709	0.18181819	0.14724635	0.22370012	0.18181819	0.22328548	0.745742092457421	0.0	0.7436208991494532	0.14647254		0.14705214	0.21667391		0.21647261	0.7466504263093788		0.7445255474452555									
"LITHUANIA"	2016	0.4581216	0.15	0.43078786	0.45765373	0.27272728	0.44030276	0.5175473447225533	0.5	0.5435291821198517	0.45817673	0.3	0.43083945	0.45769882	0.3	0.44039088	0.5175519936415419	0.0	0.5435376805935181									
"LUXEMBOURG"	2016	0.18003486	0.28933737	0.18874326	0.18088485	0.2850575	0.19764234	0.7268585131894485	0.7034990791896869	0.6620059762079269	0.18006071	0.2904969	0.1888378	0.18114294	0.2918171	0.19810727	0.7275784753363229	0.7049689440993789	0.6624696516289311	0.16536202	0.19108187	0.12434529	0.15	0.14102565	0.13475177	0.3181818181818182	0.5789473684210527	0.34615384615384615
"MACEDONIA"	2016	0.04761905	0.0	0.03348214	0.083333336	0.0	0.044444446	0.8571428571428571	1.0	0.75										0.04761905	0.0	0.03348214	0.083333336	0.0	0.044444446	0.8571428571428571	1.0	0.75
"MALTA"	2016	0.109466374	0.0825	0.16242217	0.11683168	0.20689656	0.1792726	0.875	0.8	0.7043308368609573	0.10890361	0.08928572	0.16242707	0.112474434	0.2777778	0.17922541	0.8785871964679912	0.8571428571428571	0.7046936114732725	0.19444445	0.06666667	0.1574074	0.25	0.09090909	0.18604651	0.3333333333333333	0.6666666666666666	0.3333333333333333
"MOLDOVA"	2016	0.26600698	0.73428977	0.26731113	0.2812834	0.7569444	0.35966542	0.7077997671711292	0.1282051282051282	0.6370302474793768	0.23613086	0.7655123	0.23857287	0.24283765	0.7619048	0.29646417	0.7539118065433855	0.06060606060606061	0.7259439707673568	0.40064102	0.7220238	0.3546967	0.42079207	0.75490195	0.4261201	0.5	0.15476190476190477	0.36666666666666664
"MONACO"	2016	0.27222222		0.25734356	0.2506812		0.24379233	0.64		0.6398467432950191	0.27222222		0.25734356	0.2506812		0.24379233	0.64		0.6398467432950191									
"MONTENEGRO"	2016	0.23214285	0.5	0.22565693	0.23295455	0.5	0.23901099	0.7648809523809523	0.5	0.6330532212885154	0.21106558		0.2172861	0.21115538		0.21296297	0.7868852459016393		0.7479674796747967	0.28804347	0.5	0.2442085	0.28712872	0.5	0.259901	0.7065217391304348	0.5	0.3783783783783784
"NORWAY"	2016	0.13979523	0.2922151	0.2284309	0.1398591	0.28315705	0.24519812	0.8599772007175068	0.6573660714285714	0.5892846120609839	0.139805	0.29146436	0.22842942	0.13985482	0.27630374	0.2451664	0.8600561821307283	0.6705202312138728	0.5893989987600265	0.11496485	0.3131639	0.2338295	0.14220184	0.3382353	0.26504064	0.6595744680851063	0.2903225806451613	0.16981132075471697
"POLAND"	2016	0.18253085	0.25131214	0.18243437	0.18534079	0.23404256	0.18554464	0.8061350862151091	0.40408163265306124	0.804292670627354	0.18263036	0.29534948	0.18251117	0.18562357	0.28413284	0.18604413	0.8062536760614876	0.38011695906432746	0.8048788184801817	0.09906878	0.14955018	0.12234065	0.11636364	0.16582915	0.14	0.7066666666666667	0.4594594594594595	0.345679012345679
"PORTUGAL"	2016	0.3376206	0.33674195	0.33373204	0.34913957	0.331347	0.34159416	0.438947453872827	0.5201489268506351	0.44028582393684096	0.33763555	0.33730707	0.33374414	0.34917885	0.33396178	0.34170383	0.43892868602444013	0.5206411945542381	0.4402989984648001	0.061309524	0.122276336	0.113149956	0.057142857	0.121212125	0.10902256	0.7857142857142857	0.3333333333333333	0.2
"ROMANIA"	2016	0.23859352	0.25925925	0.20702931	0.2387218	0.18421052	0.20667385	0.7307692307692307	0.5925925925925926	0.7559607293127629	0.24152876	0.27380952	0.20824228	0.2473573	0.26086956	0.21585366	0.7375886524822695	0.5714285714285714	0.7633477633477633	0.17324561	0.20833333	0.165	0.16949153	0.06666667	0.13761468	0.5789473684210527	0.6666666666666666	0.5
"RUSSIA"	2016	0.27529392	0.28578395	0.2756383	0.27787134	0.29217348	0.27846047	0.7194806265965561	0.3288058241877649	0.7174966455583626	0.27530116	0.28774086	0.27564692	0.27791128	0.29512757	0.2785461	0.7194935220695245	0.3260630094734523	0.7175235086912342	0.17259595	0.14366454	0.1625648	0.15716273	0.14429109	0.15308805	0.5369127516778524	0.528	0.36419753086419754
"SERBIA"	2016	0.23529471	0.20695794	0.22061205	0.2188065	0.18959108	0.20368475	0.6751592356687898	0.6407766990291263	0.6526548672566371	0.23857765	0.22203703	0.22596659	0.20634921	0.19831224	0.20026007	0.6784313725490196	0.6111111111111112	0.6539509536784741	0.22110574	0.102564104	0.197493	0.26785713	0.125	0.21634616	0.6610169491525424	0.8461538461538461	0.6470588235294118
"SLOVAKIA"	2016	0.23482278	0.11111111	0.2327891	0.24543874	0.125	0.24256901	0.6993178967543724	0.6666666666666666	0.6985146390797708	0.23482919	0.0	0.23279548	0.2454519	0.0	0.24260585	0.6993122304591707	1.0	0.6985335685435808	0.083333336	0.13333334	0.16581634	0.071428575	0.13043478	0.14084508	0.8333333333333334	0.6	0.5
"SLOVENIA"	2016	0.20188811	0.19211376	0.1968947	0.19734904	0.19692111	0.19457598	0.7489626556016598	0.5846994535519126	0.6514399205561072	0.20060028	0.19137955	0.19666499	0.19400631	0.19352664	0.19147006	0.7584745762711864	0.5918367346938775	0.6569709127382146	0.262674	0.23168775	0.21979605	0.24444444	0.2631579	0.25210086	0.3	0.2	0.1
"SPAIN"	2016	0.22394036	0.12535529	0.23772821	0.23399638	0.13174748	0.24529842	0.7011512166739396	0.7749584026622296	0.6803472183497834	0.22381605	0.12490084	0.23747587	0.23416089	0.1310971	0.24490952	0.7012557969881715	0.7763819095477387	0.6814388538741132	0.26492813	0.19318183	0.3169319	0.19101124	0.20338982	0.3009396	0.6666666666666666	0.5625	0.33768572714993245
"SWEDEN"	2016	0.19020535	0.23674592	0.32111728	0.20039505	0.24772432	0.3238036	0.7872250970245795	0.6773504273504274	0.39627754948472393	0.19025005	0.23270461	0.3211224	0.20053165	0.23773898	0.3238709	0.7875373673929701	0.7060849598163031	0.396382251154804	0.14836206	0.2908996	0.3044917	0.1758437	0.2835821	0.2907518	0.494949494949495	0.2923076923076923	0.05714285714285714
"SWITZERLAND"	2016	0.18584533	0.10314959	0.20830607	0.20353113	0.14774776	0.20761018	0.7223683394034283	0.5673076923076923	0.6374295597768768	0.18588182	0.051931556	0.20834315	0.20368728	0.144	0.20778033	0.7223736857685806	0.7586206896551724	0.6375026195964869	0.0562892	0.1229539	0.08376628	0.06946265	0.14883721	0.10886571	0.7033898305084746	0.49333333333333335	0.392
"TURKEY"	2016	0.09906252	0.11111111	0.11470666	0.10988185	0.16666667	0.1318591	0.8456307378442707	0.6666666666666666	0.7701582516955539	0.099087216		0.114643365	0.10989011		0.13163792	0.8457999659226444		0.7707590972897095	0.08791209	0.11111111	0.13563976	0.10714286	0.16666667	0.16428572	0.7692307692307693	0.6666666666666666	0.5714285714285714
"UK"	2016	0.22775999	0.23737374	0.22721277	0.23997913	0.2393753	0.23650151	0.7160843884801523	0.714033179222192	0.7143846771756833	0.22784735	0.24095845	0.2272864	0.24019176	0.24018614	0.23673323	0.7160734329400613	0.732282304405481	0.7145537112664455	0.09227938	0.19446468	0.14356235	0.11453745	0.23626374	0.17714672	0.7330754352030948	0.49559082892416223	0.5223463687150838
"UKRAINE"	2016	0.27485508	0.13636364	0.27050534	0.27597314	0.09375	0.27137825	0.7198992682695049	0.8636363636363636	0.7240986371302247	0.27573428	0.25	0.27240652	0.27692378	0.071428575	0.27372378	0.7191322629969419	0.75	0.7224172980964702	0.118926555	0.11111111	0.13101695	0.125	0.11111111	0.1253482	0.8559322033898306	0.8888888888888888	0.847457627118644
"ALBANIA"	2017	0.23137563	0.26423317	0.2333893	0.22896889	0.25218818	0.23162779	0.7475779196395044	0.45695364238410596	0.731108497500735	0.23137563	0.26423317	0.2333893	0.22896889	0.25218818	0.23162779	0.7475779196395044	0.45695364238410596	0.731108497500735									
"AUSTRIA"	2017	0.14562708	0.17662813	0.14667413	0.1484028	0.18735288	0.15063898	0.8135411355559445	0.48082901554404145	0.8071390638039603	0.14564031	0.17667063	0.14667341	0.14845105	0.18737607	0.15062524	0.8135541618461913	0.4855794441531201	0.8072647529725997	0.07004831	0.1731051	0.15073983	0.06122449	0.18656716	0.1576087	0.7391304347826086	0.08695652173913043	0.08695652173913043
"BELGIUM"	2017	0.20659457	0.30080885	0.2712507	0.21760812	0.27683616	0.27743468	0.7119952634695086	0.40540540540540543	0.5230936805688787	0.20663935	0.41666666	0.2712642	0.21779692	0.2777778	0.2775245	0.7120923124311389	0.3333333333333333	0.523211687869502	0.11440608	0.29058608	0.22380628	0.13011153	0.27672955	0.23368146	0.5121951219512195	0.4117647058823529	0.10869565217391304
"BOSNIA"	2017	0.27985296	0.21688312	0.26765922	0.2701613	0.2	0.24896836	0.6529411764705882	0.5324675324675324	0.6246851385390428	0.29189497	0.15707071	0.2814137	0.29110512	0.16842106	0.26709402	0.6678082191780822	0.6060606060606061	0.659375	0.20659722	0.2617424	0.21049784	0.208	0.225	0.21621622	0.5625	0.4772727272727273	0.4805194805194805
"BULGARIA"	2017	0.33047542	0.083333336	0.3326431	0.3280698	0.0625	0.3310836	0.6404671582626487	0.8333333333333334	0.6283202541399971	0.3305468	0.0	0.3326945	0.328171	0.0	0.3312001	0.6404057742334428	1.0	0.628367462548781	0.19097222	0.16666667	0.24589512	0.17605634	0.1	0.23793103	0.7604166666666666	0.6666666666666666	0.5486725663716814
"CROATIA"	2017	0.2438144	0.2201632	0.24287763	0.24837713	0.22307299	0.24424177	0.7166574432761483	0.6292134831460674	0.7058006252170893	0.24432366	0.21810757	0.2429764	0.24902935	0.22017837	0.24468662	0.716321243523316	0.633495145631068	0.7068076553351393	0.081932776	0.24582732	0.2273956	0.11290322	0.25454545	0.21774194	0.8235294117647058	0.5757575757575758	0.547945205479452
"CYPRUS"	2017	0.30512822	0.03809524	0.28555906	0.2	0.083333336	0.26836956	0.6538461538461539	0.7777777777777778	0.5972313777191826	0.3846154		0.28607884	0.23809524		0.27109757	0.6153846153846154		0.5982113282543888	0.22564103	0.03809524	0.1809435	0.17948718	0.083333336	0.12931034	0.6923076923076923	0.7777777777777778	0.4
"CZECH"	2017	0.22478986	0.15061189	0.22510935	0.23745568	0.2038835	0.23755029	0.7074577232562407	0.5	0.6992875985438048	0.22479416	0.17051283	0.22511391	0.2374719	0.24324325	0.23758113	0.7074567769417706	0.4444444444444444	0.6992921303938348	0.03125	0.09090909	0.096623376	0.04761905	0.10344828	0.0862069	0.75	0.6666666666666666	0.5714285714285714
"DENMARK"	2017	0.13690808	0.20667043	0.15575175	0.14458808	0.21922077	0.17274259	0.8424722480293467	0.6872623574144486	0.7650924843694922	0.13691404	0.2034804	0.15574735	0.14461036	0.21073903	0.17269123	0.8425141784181484	0.704031465093412	0.7652186418504533	0.1098322	0.29936397	0.17634103	0.11640212	0.29533678	0.20545454	0.6521739130434783	0.2	0.17391304347826086
"ESTONIA"	2017	0.294547	0.2899988	0.29649425	0.2946178	0.278519	0.29356313	0.6478485509001373	0.43600940544171984	0.6376167471819646	0.29455653	0.29025686	0.29650143	0.29463613	0.27885473	0.2935963	0.6478371788868617	0.43592330978809285	0.6376211794260684	0.0	0.09821428	0.07291667	0.0	0.11111111	0.07692308	1.0	0.5	0.5
"FINLAND"	2017	0.20214598	0.30627474	0.31350118	0.21453562	0.2642857	0.31139323	0.7697470953484346	0.25	0.4084072878303616	0.20214154	0.16666667	0.31351548	0.21449225	0.2	0.31147164	0.7699420916305083	0.3333333333333333	0.4085012928283189	0.21410906	0.32071695	0.25472564	0.23188406	0.26923078	0.26478493	0.24444444444444444	0.2413793103448276	0.022222222222222223
"FRANCE"	2017	0.2269504	0.2635356	0.21103893	0.24465503	0.27908024	0.23039624	0.70971859702778	0.5374622356495469	0.7155750855970845	0.22695948	0.25679472	0.21100688	0.24481055	0.26186225	0.23007768	0.7099148721983985	0.5568862275449101	0.7158111094360713	0.20462963	0.41965762	0.30526763	0.19864012	0.4098837	0.2936588	0.22702702702702704	0.08759124087591241	0.021621621621621623
"GERMANY"	2017	0.14751086	0.18329419	0.1486123	0.15012078	0.18847449	0.1524764	0.8081052447173258	0.554902704068739	0.8003190062304605	0.14753093	0.18282557	0.14860553	0.1501781	0.18593438	0.15232201	0.8081276006319397	0.5590133554859735	0.8004746116058062	0.068267114	0.22426301	0.17516825	0.08874459	0.26055312	0.20698924	0.7197802197802198	0.19553072625698323	0.19021739130434784
"GREECE"	2017	0.2562364	0.10366947	0.26335603	0.27132207	0.125	0.26861972	0.4896654275092937	0.6	0.4533750622377125	0.2565231	0.33333334	0.26367512	0.27197206	0.33333334	0.26973125	0.4892729439809297	0.0	0.45317844925883694	0.10820817	0.08726491	0.09752612	0.096296296	0.11827957	0.10181818	0.6923076923076923	0.6428571428571429	0.5555555555555556
"HUNGARY"	2017	0.31981406	0.3246828	0.3170172	0.32880804	0.32048374	0.3133824	0.6404122193595878	0.4333597255212457	0.5816443012607494	0.3198441	0.32473353	0.31704208	0.32896492	0.32078138	0.31358075	0.640398773006135	0.4334741288278775	0.5816525864474719	0.075	0.13257577	0.0719697	0.11111111	0.14705883	0.12676056	0.75	0.0	0.5
"ICELAND"	2017	0.5		0.20935401	0.2857143		0.21774076	0.5		0.746104772420562	0.33333334		0.20931835	0.16666667		0.21760319	0.6666666666666666		0.7461963190184049									
"IRELAND"	2017	0.33083448	0.23085159	0.33084217	0.3223945	0.23569024	0.32237098	0.34001027221366203	0.33962264150943394	0.33996560659232916	0.33088484	0.26427433	0.3308822	0.3226003	0.2888889	0.32260433	0.3400172807024372	0.5789473684210527	0.34003486978315356	0.1459881	0.21217419	0.18392576	0.1879562	0.22619048	0.20945945	0.3142857142857143	0.20588235294117646	0.08571428571428572
"ITALY"	2017	0.2203729	0.20091112	0.24095388	0.21605358	0.21478301	0.23071201	0.720469121008366	0.5342493322112042	0.5079657758339611	0.22049552	0.20059317	0.24093026	0.21628514	0.21416889	0.23055674	0.7204962735057925	0.5351237396883594	0.5081639615928255	0.10416069	0.3615008	0.29926422	0.13802083	0.36893204	0.30227634	0.6947368421052632	0.09259259259259259	0.018518518518518517
"KOSOVO"	2017	0.041666668		0.045918368	0.032258064		0.04411765	0.9583333333333334		0.8928571428571429	0.041666668		0.045918368	0.032258064		0.04411765	0.9583333333333334		0.8928571428571429									
"LATVIA"	2017	0.3372093		0.336135	0.32608697		0.33238283	0.6511627906976745		0.6032763014197307	0.32142857		0.33613685	0.31111112		0.33240268	0.6666666666666666		0.6032817917891499									
"LIECHTENSTEIN"	2017	0.14893621	0.18181819	0.15007575	0.23043478	0.18181819	0.23027259	0.7284533648170012	0.0	0.7267373380447585	0.1487268		0.14987595	0.22173913		0.22182961	0.7293144208037825		0.7275943396226415									
"LITHUANIA"	2017	0.45248556	0.15	0.4273548	0.45205644	0.27272728	0.4372424	0.5231475409836066	0.5	0.5470400155023738	0.45251867	0.3	0.42737198	0.4522072	0.3	0.43736354	0.5232161594963274	0.0	0.547093023255814									
"LUXEMBOURG"	2017	0.18668526	0.28729662	0.1931525	0.18792771	0.28290942	0.19962505	0.6947510700608245	0.7024952015355086	0.6397933691832155	0.18675472	0.28847647	0.19322173	0.18828131	0.2887651	0.1999852	0.6950538604703627	0.7035419699175157	0.6401288736275382	0.13742581	0.1815735	0.13482648	0.12690355	0.13793103	0.13836478	0.48	0.6086956521739131	0.35714285714285715
"MACEDONIA"	2017	0.14285715	0.0	0.078125	0.125	0.0	0.071428575	0.8571428571428571	1.0	0.75										0.16666667	0.0	0.08928572	0.14285715	0.0	0.074074075	0.8333333333333334	1.0	0.7142857142857143
"MALTA"	2017	0.10980084	0.075	0.16150653	0.116981134	0.2	0.17535184	0.8742138364779874	0.8181818181818182	0.6988512035010941	0.109496124	0.078125	0.16161162	0.11372549	0.2631579	0.17545652	0.8773784355179705	0.875	0.6991780821917808	0.14583334	0.06666667	0.09758772	0.2	0.09090909	0.16071428	0.5	0.6666666666666666	0.5
"MOLDOVA"	2017	0.26377246	0.73199916	0.26515442	0.27991217	0.75609756	0.35731077	0.7089820359281437	0.12931034482758622	0.6382380506091846	0.23164465	0.77240896	0.23521511	0.23842917	0.77011496	0.2959559	0.7577092511013216	0.058823529411764705	0.7280701754385965	0.40584415	0.71524394	0.35397068	0.42929292	0.75	0.42155918	0.4935064935064935	0.15853658536585366	0.37174721189591076
"MONACO"	2017	0.27302632		0.2515843	0.25067386		0.23991032	0.6403508771929824		0.6463878326996197	0.27302632		0.2515843	0.25067386		0.23991032	0.6403508771929824		0.6463878326996197									
"MONTENEGRO"	2017	0.23694779	0.5	0.23033859	0.23931624	0.5	0.24484181	0.7560240963855421	0.5	0.6203966005665722	0.21806167		0.22114785	0.21982759		0.2214533	0.7797356828193832		0.7467248908296943	0.2777778	0.5	0.24731183	0.27731094	0.5	0.26027396	0.7047619047619048	0.5	0.3870967741935484
"NORWAY"	2017	0.13966176	0.29162803	0.22937922	0.13973421	0.27849185	0.24604121	0.8601736350263174	0.6597938144329897	0.5866510045195479	0.13967614	0.28992063	0.22937512	0.13974345	0.2735939	0.24600224	0.8602441410403641	0.675	0.5867648841044772	0.104435116	0.335089	0.24255207	0.13432837	0.3220339	0.2699187	0.6875	0.2727272727272727	0.22033898305084745
"POLAND"	2017	0.19737296	0.2904655	0.19755338	0.20114838	0.27469426	0.20212163	0.7870097721170258	0.3959731543624161	0.7844851540171484	0.19744587	0.31187886	0.19761468	0.20138171	0.30478442	0.20259413	0.7870756997582562	0.3838771593090211	0.7848317508243614	0.10257441	0.14171389	0.12406677	0.11340206	0.15704387	0.13725491	0.7012987012987013	0.48	0.36904761904761907
"PORTUGAL"	2017	0.3370472	0.3398307	0.33324456	0.34981224	0.33635408	0.34220907	0.44610367318915206	0.5147161066048668	0.4468868431117275	0.33706126	0.3404278	0.33325657	0.3498498	0.33873755	0.34231532	0.4460865051761696	0.5149895421798745	0.4468955605608119	0.072649576	0.12573051	0.11115881	0.06349207	0.13483146	0.112033196	0.7692307692307693	0.4166666666666667	0.2857142857142857
"ROMANIA"	2017	0.23350695	0.21388888	0.21337138	0.23396881	0.18055555	0.21132457	0.7375	0.6296296296296297	0.7538659793814433	0.23435226	0.25681818	0.21403809	0.24045801	0.24489796	0.21973094	0.740174672489083	0.5909090909090909	0.7573333333333333	0.2159091	0.025	0.1941392	0.16981132	0.04347826	0.13402061	0.6818181818181818	0.8	0.6538461538461539
"RUSSIA"	2017	0.28042287	0.28606117	0.28080222	0.2835172	0.29308313	0.28404215	0.7104817158320813	0.3276893554577266	0.708551659402039	0.2804286	0.28818116	0.28080925	0.2835517	0.2957776	0.28411606	0.7104963045145674	0.3239775461106656	0.7085786889077981	0.20512009	0.14371212	0.19235691	0.17614424	0.14979196	0.16689655	0.5185185185185185	0.5769230769230769	0.3684210526315789
"SERBIA"	2017	0.23112865	0.20742297	0.22751401	0.22260274	0.18688525	0.21256039	0.6180257510729614	0.6134453781512605	0.6029411764705882	0.23287459	0.21371682	0.22963181	0.22100456	0.18965517	0.21292023	0.607565011820331	0.6106194690265486	0.5989110707803993	0.2139535	0.08888889	0.20838438	0.24657534	0.13333334	0.2086331	0.7209302325581395	0.6666666666666666	0.639344262295082
"SLOVAKIA"	2017	0.23514527	0.27891156	0.23314844	0.24626274	0.25	0.24348389	0.6991940318390728	0.42857142857142855	0.6986572954093245	0.2351539	0.0	0.23317946	0.24628057	0.0	0.24354361	0.6991939721850089	1.0	0.6986974299483698	0.11875	0.3904762	0.17210321	0.15151516	0.3	0.1936937	0.7	0.2	0.6197183098591549
"SLOVENIA"	2017	0.20178248	0.18944192	0.19656242	0.1974026	0.19032258	0.19063422	0.7504520795660036	0.5515463917525774	0.6391184573002755	0.20073664	0.18822488	0.19619033	0.19198895	0.18771139	0.1879845	0.7624309392265194	0.5604203152364273	0.6447124304267161	0.25857145	0.2526171	0.23302765	0.2826087	0.24418604	0.24242425	0.1	0.09090909090909091	0.09090909090909091
"SPAIN"	2017	0.22878799	0.12869366	0.2399129	0.24000664	0.13365266	0.24713668	0.6872800015387871	0.7695329550414666	0.6748176104708278	0.22873099	0.12872234	0.23966831	0.24017073	0.13320912	0.24674398	0.6872419647335726	0.7699037620297463	0.6758997213276514	0.24784946	0.11558442	0.32000628	0.19029126	0.22580644	0.3053435	0.7	0.6	0.32046160674656016
